"date","state_abbr","data_timestamp","data_type","posres_nh","probposres_nh","deathres_nh","probdeathres_nh","posstaff_nh","probposstaff_nh","deathstaff_nh","probdeathstaff_nh","posresstaff_nh","probposresstaff_nh","deathresstaff_nh","probdeathresstaff_nh","outbrkfac_nh","testedfac_nh","outrkfactestsconducted_nh","testedres_nh","testedstaff_nh","posres_alf","probposres_alf","deathres_alf","probdeathres_alf","posstaff_alf","probposstaff_alf","deathstaff_alf","probdeathstaff_alf","posresstaff_alf","probposresstaff_alf","deathresstaff_alf","probdeathresstaff_alf","outbrkfac_alf","testedfac_alf","outrkfactestsconducted_alf","testedres_alf","testedstaff_alf","posres_ltc","probposres_ltc","deathres_ltc","probdeathres_ltc","posstaff_ltc","probposstaff_ltc","deathstaff_ltc","probdeathstaff_ltc","posresstaff_ltc","probposresstaff_ltc","deathresstaff_ltc","probdeathresstaff_ltc","outbrkfac_ltc","testedfac_ltc","outrkfactestsconducted_ltc","testedres_ltc","testedstaff_ltc","posres_other","probposres_other","deathres_other","probdeathres_other","posstaff_other","probposstaff_other","deathstaff_other","probdeathstaff_other","posresstaff_other","probposresstaff_other","deathresstaff_other","probdeathresstaff_other","outbrkfac_other","testedfac_other","outrkfactestsconducted_other","testedres_other","testedstaff_other","posres_lumpedother","probposres_lumpedother","deathres_lumpedother","probdeathres_lumpedother","posstaff_lumpedother","probposstaff_lumpedother","deathstaff_lumpedother","probdeathstaff_lumpedother","posresstaff_lumpedother","probposresstaff_lumpedother","deathresstaff_lumpedother","probdeathresstaff_lumpedother","outbrkfac_lumpedother","testedfac_lumpedother","outrkfactestsconducted_lumpedother","testedres_lumpedotherer","testedstaff_lumpedother"
20200730,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200806,"NE",,"Aggregate",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200813,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,727,,,,,,159,,199,,,,,,,,,,,,,,,,,,,,,,790,,,,727,,,,,,159,,199,,,,
20200820,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,,,791,,,,,,172,,216,,,,,,,,,,,,,,,,,,,,,,875,,,,791,,,,,,172,,216,,,,
20200827,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,
20200903,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,
20200910,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,,,,883,,,,,,181,,227,,,,,,,,,,,,,,,,,,,,,,977,,,,883,,,,,,181,,227,,,,
20200917,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,,,,995,,,,,,196,,240,,,,,,,,,,,,,,,,,,,,,,1058,,,,995,,,,,,196,,240,,,,
20200924,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,251,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,251,,,,
20201001,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,259,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,259,,,,
20201008,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,,,,1242,,,,,,199,,267,,,,,,,,,,,,,,,,,,,,,,1253,,,,1242,,,,,,199,,267,,,,
20201015,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,1422,,,,,,230,,282,,,,,,,,,,,,,,,,,,,,,,1368,,,,1422,,,,,,230,,282,,,,
20201022,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,,,,1525,,,,,,237,,291,,,,,,,,,,,,,,,,,,,,,,1494,,,,1525,,,,,,237,,291,,,,
20201029,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,,,,1625,,,,,,235,,301,,,,,,,,,,,,,,,,,,,,,,1560,,,,1625,,,,,,235,,301,,,,
20201105,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,,,,1832,,,,,,238,,312,,,,,,,,,,,,,,,,,,,,,,1774,,,,1832,,,,,,238,,312,,,,
20201112,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,,,,2181,,,,,,256,,320,,,,,,,,,,,,,,,,,,,,,,2095,,,,2181,,,,,,256,,320,,,,
20201119,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201126,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201203,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201210,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201217,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,,,,4353,,3,,,,606,,379,,,,,,,,,,,,,,,,,,,,,,3974,,,,4353,,3,,,,606,,379,,,,
20201224,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,,,,4353,,3,,,,606,,379,,,,,,,,,,,,,,,,,,,,,,3974,,,,4353,,3,,,,606,,379,,,,
20201231,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210107,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210114,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210121,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,
20210128,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,
20210204,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684,,986,,5274,,5,,,,,,396,,,,,,,,,,,,,,,,,,,,,,4684,,986,,5274,,5,,,,,,396,,,,
20210211,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210218,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210225,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210304,"NE",,"Aggregate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20200521,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,73,,223,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,292,,73,,223,,,,,,,,55,,,,
20200528,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,,87,,356,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,478,,87,,356,,,,,,,,107,,,,
20200604,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,,90,,356,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,478,,90,,356,,,,,,,,107,,,,
20200611,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,,98,,440,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,533,,98,,440,,,,,,,,126,,,,
20200618,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200625,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200702,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200709,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200716,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200723,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200730,"NE",,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200806,"NE",0,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,560,,99,,451,,,,,,,,131,,,,
20200813,"NE",20200808,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,,,727,,,,,,159,,199,,,,,,,,,,,,,,,,,,,,,,790,,,,727,,,,,,159,,199,,,,
20200820,"NE",20200819,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,,,791,,,,,,172,,216,,,,,,,,,,,,,,,,,,,,,,875,,,,791,,,,,,172,,216,,,,
20200827,"NE",20200827,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,
20200903,"NE",20200827,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,,,,,,,,,,,,,,,,,,,917,,,,848,,,,,,178,,222,,,,
20200910,"NE",20200907,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,,,,883,,,,,,181,,227,,,,,,,,,,,,,,,,,,,,,,977,,,,883,,,,,,181,,227,,,,
20200917,"NE",20200916,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,,,,995,,,,,,196,,240,,,,,,,,,,,,,,,,,,,,,,1058,,,,995,,,,,,196,,240,,,,
20200924,"NE",20200923,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,251,,,,,,,,,,,,,,,,,,,,,,1154,,,,1116,,,,,,198,,251,,,,
20201001,"NE",20200929,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215,,,,1184,,,,,,199,,259,,,,,,,,,,,,,,,,,,,,,,1215,,,,1184,,,,,,199,,259,,,,
20201008,"NE",20201004,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,,,,1242,,,,,,199,,282,,,,,,,,,,,,,,,,,,,,,,1253,,,,1242,,,,,,199,,282,,,,
20201015,"NE",20201014,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,1422,,,,,,230,,291,,,,,,,,,,,,,,,,,,,,,,1368,,,,1422,,,,,,230,,291,,,,
20201022,"NE",20201019,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,,,,1525,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,1494,,,,1525,,,,,,237,,,,,,
20201029,"NE",20201024,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,,,,1625,,,,,,235,,301,,,,,,,,,,,,,,,,,,,,,,1560,,,,1625,,,,,,235,,301,,,,
20201105,"NE",20201101,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,,,,1832,,,,,,238,,312,,,,,,,,,,,,,,,,,,,,,,1774,,,,1832,,,,,,238,,312,,,,
20201112,"NE",20201112,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,,,,2181,,,,,,256,,320,,,,,,,,,,,,,,,,,,,,,,2095,,,,2181,,,,,,256,,320,,,,
20201119,"NE",20201107,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201126,"NE",20201107,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201203,"NE",20201107,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201210,"NE",20201107,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,,,,,,,,,,,,,,,,,,,2701,,,,3188,,3,,,,434,,358,,,,
20201217,"NE",20201213,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,,606,,4353,,3,,,,,,379,,,,,,,,,,,,,,,,,,,,,,3974,,606,,4353,,3,,,,,,379,,,,
20201224,"NE",20201213,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,,606,,4353,,3,,,,,,379,,,,,,,,,,,,,,,,,,,,,,3974,,606,,4353,,3,,,,,,379,,,,
20201231,"NE",20201227,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210107,"NE",20201227,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210114,"NE",20201227,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,,,,,,,,,,,,,,,,,,,4235,,769,,4736,,3,,,,,,388,,,,
20210121,"NE",20201227,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,
20210128,"NE",2021117,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,,,,,,,,,,,,,,,,,,,4602,,946,,5133,,4,,,,,,395,,,,
20210204,"NE",20210124,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684,,986,,5274,,5,,,,,,396,,,,,,,,,,,,,,,,,,,,,,4684,,986,,5274,,5,,,,,,396,,,,
20210211,"NE",20210207,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210218,"NE",20210207,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210225,"NE",20210207,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20210304,"NE",20210207,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,,,,,,,,,,,,,,,,,,,4701,,998,,5274,,5,,,,,,397,,,,
20200521,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200528,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200604,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200611,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200625,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200702,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200709,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200716,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200723,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200730,"NE",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200806,"NE",0,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200813,"NE",20200808,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200820,"NE",20200819,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200827,"NE",20200819,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200903,"NE",20200827,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,"NE",20200907,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200917,"NE",20200916,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200924,"NE",20200923,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201001,"NE",20200923,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201008,"NE",20201004,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,
20201015,"NE",20201014,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,159,,,,,,2,,19,,,,,,,,,,,,,,,,,,,,,,98,,,,159,,,,,,2,,19,,,,
20201022,"NE",20201019,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,186,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,178,,,,186,,,,,,3,,,,,,
20201029,"NE",20201024,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,253,,,,,,34,,26,,,,,,,,,,,,,,,,,,,,,,226,,,,253,,,,,,34,,26,,,,
20201105,"NE",20201101,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,,326,,,,,,2,,20,,,,,,,,,,,,,,,,,,,,,,254,,,,326,,,,,,2,,20,,,,
20201112,"NE",20201112,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,,,,432,,,,,,6,,16,,,,,,,,,,,,,,,,,,,,,,365,,,,432,,,,,,6,,16,,,,
